Factura	Fecha	FechaVencimiento	Cliente	Producto	Cantidad	Moneda	Precio	Total	Almacén	Vendedor	TotalUSD	Impuesto	Tipo de cambio	Ganacia	GananciaUSD
589027	3/2/18	3/3/18	C3857	416	50.00	CRC	680.000	3,400.00	1	-1	5.92	0	1.00	1,704.6000	29.700
589064	3/2/18	3/3/18	C3867	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.635.700	0.8100
589064	3/2/18	3/3/18	C3867	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.08	0	1.00	4.270.400	0.7500
589154	5/2/18	5/3/18	C2222	467	6.00	CRC	3,220.4800	19,322.88	1	-1	33.66	13	1.00	4,831.0800	84.200
589193	5/2/18	5/2/18	C2241	405	12.00	CRC	1.947.500	2,337.00	1	-1	4.07	0	1.00	4.199.600	0.7300
589193	5/2/18	5/2/18	C2241	406	12.00	CRC	1.909.500	2,291.40	1	-1	3.99	0	1.00	3.784.400	0.6600
589193	5/2/18	5/2/18	C2241	401	12.00	CRC	1.947.500	2,337.00	1	-1	4.07	0	1.00	4.128.100	0.7200
589236	5/2/18	5/3/18	C1782	488	10.00	CRC	5.150.000	5,150.00	1	-1	8.97	13	1.00	9.100.000	15.800
589236	5/2/18	5/3/18	C1782	476	10.00	CRC	3.600.000	3,600.00	1	-1	6.27	13	1.00	8.650.600	15.100
589240	5/2/18	5/3/18	C0547	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.501.800	0.7800
589240	5/2/18	5/3/18	C0547	498	3.00	CRC	1,385.1100	4,155.33	1	-1	7.24	13	1.00	7.233.300	12.600
589240	5/2/18	5/3/18	C0547	403	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.947.100	0.8600
589245	5/2/18	5/3/18	C1398	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.64	0	1.00	1,854.2600	32.300
589328	5/2/18	5/3/18	C3265	484	2.00	CRC	3.899.200	779.84	1	-1	1.36	13	1.00	1.950.400	0.3400
589328	5/2/18	5/3/18	C3265	476	3.00	CRC	3.591.700	1,077.51	1	-1	1.88	13	1.00	2.570.300	0.4500
589328	5/2/18	5/3/18	C3265	488	4.00	CRC	5.130.100	2,052.04	1	-1	3.57	13	1.00	3.560.400	0.6200
589328	5/2/18	5/3/18	C3265	494	3.00	CRC	5.130.100	1,539.03	1	-1	2.68	13	1.00	3.844.200	0.6700
589328	5/2/18	5/3/18	C3265	490	4.00	CRC	4.616.800	1,846.72	1	-1	3.22	13	1.00	3.203.400	0.5600
589332	5/2/18	5/3/18	C0642	416	50.00	CRC	680.000	3,400.00	1	-1	5.92	0	1.00	1,704.6000	29.700
589336	5/2/18	5/3/18	C0663	406	48.00	CRC	1,498.9800	71,951.04	1	-1	125.33	0	1.00	64,299.2200	1.120.000
589336	5/2/18	5/3/18	C0663	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.64	0	1.00	1,854.2600	32.300
589336	5/2/18	5/3/18	C0663	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.64	0	1.00	1,800.7400	31.400
589455	6/2/18	6/2/18	C1242	406	12.00	CRC	1.947.500	2,337.00	1	-1	4.06	0	1.00	4.240.400	0.7400
589455	6/2/18	6/2/18	C1242	416	50.00	CRC	646.000	3,230.00	1	-1	5.61	0	1.00	1,534.6000	26.600
589468	6/2/18	6/3/18	C0994	473	9.00	CRC	1,023.4065	9,210.66	1	-1	16.01	13	1.00	1,939.5700	33.700
589486	6/2/18	6/3/18	C2321	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.270.400	0.7500
589486	6/2/18	6/3/18	C2321	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.635.700	0.8100
589509	6/2/18	6/3/18	C1921	494	12.00	CRC	5.130.100	6,156.12	1	-1	10.70	13	1.00	1,537.7000	26.700
589509	6/2/18	6/3/18	C1921	488	12.00	CRC	5.130.100	6,156.12	1	-1	10.70	13	1.00	1,068.1200	18.600
589518	6/2/18	6/3/18	C4056	401	192.00	CRC	1.989.800	38,204.16	1	-1	66.40	0	1.00	7,417.0500	128.900
589576	6/2/18	6/3/18	C1442	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.707.200	0.8200
589576	6/2/18	6/3/18	C1442	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.270.400	0.7500
589576	6/2/18	6/3/18	C1442	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.635.700	0.8100
589608	6/2/18	6/3/18	C3855	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.501.800	0.7800
589608	6/2/18	6/3/18	C3855	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.635.700	0.8100
589650	6/2/18	6/3/18	C2045	494	10.00	CRC	5.130.100	5,130.10	1	-1	8.92	13	1.00	1,281.4200	22.300
589650	6/2/18	6/3/18	C2045	491	10.00	CRC	5.300.000	5,300.00	1	-1	9.21	13	1.00	1,060.0700	18.400
589661	6/2/18	6/3/18	C2034	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.60	0	1.00	1,854.2600	32.200
589831	7/2/18	7/3/18	C2321	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.06	0	1.00	4.270.400	0.7400
589831	7/2/18	7/3/18	C2321	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.14	0	1.00	4.635.700	0.8000
589847	7/2/18	7/3/18	C0662	407	3.00	CRC	1,739.3500	5,218.05	1	-1	9.05	0	1.00	2,767.2400	48.000
589873	7/2/18	7/3/18	C2138	416	6.00	CRC	680.000	408.00	1	-1	0.71	0	1.00	2.045.500	0.3600
589901	7/2/18	7/4/18	C0479	416	50.00	CRC	680.000	3,400.00	1	-1	5.90	0	1.00	1,704.6000	29.600
589920	7/2/18	7/3/18	C3537	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.14	0	1.00	4.635.700	0.8000
589990	7/2/18	7/3/18	C1144	483	10.00	CRC	3.899.200	3,899.20	1	-1	6.76	13	1.00	6.754.800	11.700
590037	8/2/18	8/3/18	C1646	415	12.00	CRC	3,699.0000	44,388.00	1	-1	76.88	0	1.00	15,533.5200	269.000
590044	8/2/18	8/3/18	C3371	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.11	0	1.00	8.540.900	14.800
590044	8/2/18	8/3/18	C3371	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.27	0	1.00	9.271.300	16.000
590044	8/2/18	8/3/18	C3371	404	24.00	CRC	1.989.800	4,775.52	1	-1	8.27	0	1.00	9.003.700	15.600
590044	8/2/18	8/3/18	C3371	402	24.00	CRC	1.950.000	4,680.00	1	-1	8.11	0	1.00	8.510.200	14.800
590074	8/2/18	8/3/18	C3827	405	24.00	CRC	1.989.800	4,775.52	1	-1	8.27	0	1.00	9.414.400	16.300
590074	8/2/18	8/3/18	C3827	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.11	0	1.00	8.540.900	14.800
590077	8/2/18	8/3/18	C0505	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.54	0	1.00	1,854.2600	32.100
590129	8/2/18	8/3/18	C0401	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.14	0	1.00	4.635.700	0.8100
590129	8/2/18	8/3/18	C0401	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.14	0	1.00	4.501.800	0.7800
590129	8/2/18	8/3/18	C0401	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.05	0	1.00	4.270.400	0.7400
590132	8/2/18	8/3/18	C0281	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.21	0	1.00	1,708.1800	29.600
590162	8/2/18	8/3/18	C0757	469	10.00	CRC	3.591.700	3,591.70	1	-1	6.22	13	1.00	6.237.000	10.800
590162	8/2/18	8/3/18	C0757	470	10.00	CRC	3.899.200	3,899.20	1	-1	6.75	13	1.00	6.836.400	11.800
590204	8/2/18	8/3/18	C1505	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.27	0	1.00	9.271.300	16.000
590220	8/2/18	8/3/18	C3601	417	10.00	CRC	1.620.000	1,620.00	1	-1	2.81	0	1.00	7.782.100	13.500
590275	8/2/18	8/3/18	C0282	407	12.00	CRC	1,660.2100	19,922.52	1	-1	34.51	0	1.00	10,119.2800	175.300
590275	8/2/18	8/3/18	C0282	408	6.00	CRC	2,046.8300	12,280.98	1	-1	21.27	0	1.00	6,114.4100	105.900
590295	8/2/18	8/3/18	C0285	408	20.00	CRC	2,149.0000	42,980.00	1	-1	74.44	0	1.00	22,424.7800	388.400
590341	9/2/18	9/3/18	C0410	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.23	0	1.00	1,708.1800	29.600
590341	9/2/18	9/3/18	C0410	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.56	0	1.00	1,854.2600	32.100
590341	9/2/18	9/3/18	C0410	405	48.00	CRC	1.989.800	9,551.04	1	-1	16.56	0	1.00	1,882.8700	32.600
590349	9/2/18	9/3/18	C1142	494	6.00	CRC	5.130.100	3,078.06	1	-1	5.34	13	1.00	7.688.500	13.400
590389	9/2/18	9/3/18	C0983	402	48.00	CRC	1.950.000	9,360.00	1	-1	16.23	0	1.00	1,702.0400	29.500
590389	9/2/18	9/3/18	C0983	401	144.00	CRC	1.989.800	28,653.12	1	-1	49.68	0	1.00	5,562.7800	96.400
590389	9/2/18	9/3/18	C0983	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.56	0	1.00	1,800.7400	31.200
590389	9/2/18	9/3/18	C0983	406	96.00	CRC	1.950.000	18,720.00	1	-1	32.46	0	1.00	3,416.3500	59.300
590390	9/2/18	9/3/18	C0320	406	12.00	CRC	1.852.500	2,223.00	1	-1	3.85	0	1.00	3.100.400	0.5300
590417	9/2/18	9/4/18	C1775	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.14	0	1.00	4.635.700	0.8000
590455	9/2/18	9/2/18	C3124	407	4.00	CRC	1,660.2100	6,640.84	1	-1	11.51	0	1.00	3,373.0900	58.400
590462	9/2/18	9/3/18	C0289	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.23	0	1.00	1,708.1800	29.600
590503	10/2/18	10/3/18	C0167	403	24.00	CRC	1.983.600	4,760.64	1	-1	8.27	0	1.00	9.745.500	16.900
590503	10/2/18	10/3/18	C0167	406	24.00	CRC	1.983.600	4,760.64	1	-1	8.27	0	1.00	9.348.100	16.200
590503	10/2/18	10/3/18	C0167	401	24.00	CRC	1.983.600	4,760.64	1	-1	8.27	0	1.00	9.123.700	15.800
590523	10/2/18	10/3/18	C0975	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.27	0	1.00	1,708.3300	29.700
590523	10/2/18	10/3/18	C0975	401	96.00	CRC	1.989.800	19,102.08	1	-1	33.20	0	1.00	3,709.0100	64.500
590544	10/2/18	10/3/18	C0883	485	2.00	CRC	1,333.7800	2,667.56	1	-1	4.64	13	1.00	6.669.600	11.600
590544	10/2/18	10/3/18	C0883	487	2.00	CRC	1,077.2700	2,154.54	1	-1	3.74	13	1.00	5.368.100	0.9300
590544	10/2/18	10/3/18	C0883	496	2.00	CRC	5.130.100	1,026.02	1	-1	1.78	13	1.00	2.560.100	0.4400
590544	10/2/18	10/3/18	C0883	495	2.00	CRC	5.130.100	1,026.02	1	-1	1.78	13	1.00	1.780.200	0.3100
590544	10/2/18	10/3/18	C0883	494	2.00	CRC	5.130.100	1,026.02	1	-1	1.78	13	1.00	2.561.800	0.4400
590544	10/2/18	10/3/18	C0883	493	2.00	CRC	5.130.100	1,026.02	1	-1	1.78	13	1.00	2.564.200	0.4400
590544	10/2/18	10/3/18	C0883	486	2.00	CRC	1,487.6100	2,975.22	1	-1	5.17	13	1.00	7.491.600	13.000
590544	10/2/18	10/3/18	C0883	488	2.00	CRC	5.130.100	1,026.02	1	-1	1.78	13	1.00	1.780.200	0.3100
590544	10/2/18	10/3/18	C0883	491	2.00	CRC	5.300.000	1,060.00	1	-1	1.84	13	1.00	2.120.100	0.3700
590669	12/2/18	12/3/18	C1964	419	6.00	CRC	4.950.000	2,970.00	1	-1	5.16	13	1.00	1,164.9700	20.200
590698	12/2/18	12/2/18	C3735	491	16.00	CRC	5.300.000	8,480.00	1	-1	14.74	13	1.00	1,696.1100	29.500
590714	12/2/18	12/3/18	C1663	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.636.300	0.8100
590743	12/2/18	12/4/18	C0571	405	48.00	CRC	1.989.800	9,551.04	1	-1	16.60	0	1.00	1,882.8700	32.700
590743	12/2/18	12/4/18	C0571	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.60	0	1.00	1,854.5000	32.200
590758	12/2/18	12/3/18	C1086	490	4.00	CRC	4.616.800	1,846.72	1	-1	3.21	13	1.00	3.203.400	0.5600
590793	12/2/18	12/3/18	C3530	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.13	0	1.00	8.541.700	14.800
590793	12/2/18	12/3/18	C3530	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.60	0	1.00	1,854.5000	32.200
590803	12/2/18	12/3/18	C1962	401	12.00	CRC	1.985.500	2,382.60	1	-1	4.14	0	1.00	4.584.700	0.8000
590803	12/2/18	12/3/18	C1962	404	12.00	CRC	1.985.500	2,382.60	1	-1	4.14	0	1.00	4.450.200	0.7700
590803	12/2/18	12/3/18	C1962	406	12.00	CRC	1.947.500	2,337.00	1	-1	4.06	0	1.00	4.240.800	0.7400
590816	12/2/18	12/3/18	C0944	406	144.00	CRC	1.989.800	28,653.12	1	-1	49.80	0	1.00	5,698.1100	99.100
590837	12/2/18	12/3/18	C0743	475	3.00	CRC	5.026.800	1,508.04	1	-1	2.62	13	1.00	2.600.400	0.4500
590837	12/2/18	12/3/18	C0743	483	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	4.052.800	0.7100
590837	12/2/18	12/3/18	C0743	469	6.00	CRC	3.591.700	2,155.02	1	-1	3.75	13	1.00	3.742.200	0.6600
590837	12/2/18	12/3/18	C0743	470	3.00	CRC	3.899.200	1,169.76	1	-1	2.03	13	1.00	2.050.900	0.3500
590871	12/2/18	12/3/18	C2256	403	48.00	CRC	1.890.310	9,073.49	1	-1	15.77	0	1.00	1,501.3000	26.100
590871	12/2/18	12/3/18	C2256	405	48.00	CRC	1.890.310	9,073.49	1	-1	15.77	0	1.00	1,405.3200	24.400
590871	12/2/18	12/3/18	C2256	401	48.00	CRC	1.890.310	9,073.49	1	-1	15.77	0	1.00	1,376.9500	23.900
590871	12/2/18	12/3/18	C2256	404	48.00	CRC	1.890.310	9,073.49	1	-1	15.77	0	1.00	1,323.1900	23.000
590871	12/2/18	12/3/18	C2256	406	48.00	CRC	1.852.500	8,892.00	1	-1	15.45	0	1.00	1,240.3300	21.500
590871	12/2/18	12/3/18	C2256	402	48.00	CRC	1.852.500	8,892.00	1	-1	15.45	0	1.00	1,234.0400	21.400
590930	13/2/18	13/3/18	C1782	475	20.00	CRC	5.050.000	10,100.00	1	-1	17.58	13	1.00	1,780.0100	31.000
590969	13/2/18	13/3/18	C1365	405	108.00	CRC	1.990.000	21,492.00	1	-1	37.41	0	1.00	4,238.6300	73.800
591066	13/2/18	13/3/18	C0137	475	10.00	CRC	5.026.800	5,026.80	1	-1	8.75	13	1.00	8.668.000	15.100
591066	13/2/18	13/3/18	C0137	483	20.00	CRC	3.899.200	7,798.40	1	-1	13.57	13	1.00	1,350.9500	23.500
591066	13/2/18	13/3/18	C0137	470	10.00	CRC	3.899.200	3,899.20	1	-1	6.79	13	1.00	6.836.400	11.900
591066	13/2/18	13/3/18	C0137	469	15.00	CRC	3.591.700	5,387.55	1	-1	9.38	13	1.00	9.355.500	16.300
591126	13/2/18	13/3/18	C3867	408	15.00	CRC	2,046.8300	30,702.45	1	-1	53.44	0	1.00	15,286.0300	266.100
591126	13/2/18	13/3/18	C3867	407	15.00	CRC	1,660.2100	24,903.15	1	-1	43.34	0	1.00	12,649.1000	220.100
591147	13/2/18	13/3/18	C2321	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.636.300	0.8100
591181	13/2/18	13/3/18	C1356	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.270.800	0.7400
591181	13/2/18	13/3/18	C1356	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.707.200	0.8200
591181	13/2/18	13/3/18	C1356	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.636.300	0.8100
591181	13/2/18	13/3/18	C1356	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.501.800	0.7900
591201	13/2/18	13/2/18	C1242	401	12.00	CRC	1.985.500	2,382.60	1	-1	4.15	0	1.00	4.584.700	0.8000
591202	13/2/18	13/3/18	C1379	416	50.00	CRC	680.000	3,400.00	1	-1	5.92	0	1.00	1,704.6000	29.700
591211	13/2/18	13/3/18	C1240	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.272.500	16.100
591211	13/2/18	13/3/18	C1240	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.15	0	1.00	8.541.700	14.900
591236	13/2/18	13/3/18	C1911	404	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.003.700	15.700
591236	13/2/18	13/3/18	C1911	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.272.500	16.100
591290	13/2/18	13/3/18	C1626	406	36.00	CRC	1.947.500	7,011.00	1	-1	12.20	0	1.00	1,272.2500	22.100
591332	14/2/18	14/3/18	C3043	489	10.00	CRC	4.616.800	4,616.80	1	-1	8.06	13	1.00	1,153.7700	20.100
591332	14/2/18	14/3/18	C3043	491	10.00	CRC	5.300.000	5,300.00	1	-1	9.25	13	1.00	1,060.0700	18.500
591332	14/2/18	14/3/18	C3043	476	5.00	CRC	3.591.700	1,795.85	1	-1	3.14	13	1.00	2.933.800	0.5200
591332	14/2/18	14/3/18	C3043	487	4.00	CRC	1,077.2700	4,309.08	1	-1	7.52	13	1.00	1,073.6100	18.700
591332	14/2/18	14/3/18	C3043	490	10.00	CRC	4.616.800	4,616.80	1	-1	8.06	13	1.00	8.008.500	14.000
591332	14/2/18	14/3/18	C3043	496	10.00	CRC	5.130.100	5,130.10	1	-1	8.96	13	1.00	1,280.0500	22.400
591332	14/2/18	14/3/18	C3043	495	10.00	CRC	5.130.100	5,130.10	1	-1	8.96	13	1.00	8.901.000	15.600
591332	14/2/18	14/3/18	C3043	494	10.00	CRC	5.130.100	5,130.10	1	-1	8.96	13	1.00	1,280.9100	22.400
591332	14/2/18	14/3/18	C3043	488	10.00	CRC	5.130.100	5,130.10	1	-1	8.96	13	1.00	8.901.000	15.600
591336	14/2/18	14/3/18	C3442	405	48.00	CRC	1.989.800	9,551.04	1	-1	16.67	0	1.00	1,882.8700	32.800
591336	14/2/18	14/3/18	C3442	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.67	0	1.00	1,854.5000	32.300
591336	14/2/18	14/3/18	C3442	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.34	0	1.00	1,708.3300	29.800
591363	14/2/18	14/3/18	C3923	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.17	0	1.00	8.541.700	14.900
591363	14/2/18	14/3/18	C3923	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.34	0	1.00	9.272.500	16.200
591373	14/2/18	14/4/18	C0184	401	96.00	CRC	1.989.800	19,102.08	1	-1	33.35	0	1.00	3,709.0100	64.800
591406	14/2/18	14/3/18	C0413	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.67	0	1.00	1,800.7400	31.400
591451	14/2/18	14/3/18	C0539	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.67	0	1.00	1,854.5000	32.300
591474	14/2/18	14/3/18	C0204	401	48.00	CRC	1.990.000	9,552.00	1	-1	16.68	0	1.00	1,855.4600	32.400
591474	14/2/18	14/3/18	C0204	406	48.00	CRC	1.990.000	9,552.00	1	-1	16.68	0	1.00	1,900.3300	33.200
591475	14/2/18	14/3/18	C0203	401	48.00	CRC	1.990.000	9,552.00	1	-1	16.68	0	1.00	1,855.4600	32.400
591475	14/2/18	14/3/18	C0203	406	48.00	CRC	1.990.000	9,552.00	1	-1	16.68	0	1.00	1,900.3300	33.200
591482	14/2/18	14/3/18	C0534	491	6.00	CRC	5.300.000	3,180.00	1	-1	5.55	13	1.00	6.360.400	11.100
591503	14/2/18	14/3/18	C1001	416	50.00	CRC	646.000	3,230.00	1	-1	5.64	0	1.00	1,534.6000	26.800
591503	14/2/18	14/3/18	C1001	406	36.00	CRC	1.852.500	6,669.00	1	-1	11.64	0	1.00	9.302.500	16.200
591503	14/2/18	14/3/18	C1001	401	36.00	CRC	1.890.310	6,805.12	1	-1	11.88	0	1.00	1,032.7200	18.000
591507	14/2/18	14/3/18	C1918	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.270.800	0.7500
591533	14/2/18	14/3/18	C3923	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.17	0	1.00	8.541.700	14.900
591533	14/2/18	14/3/18	C3923	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.34	0	1.00	9.272.500	16.200
591533	14/2/18	14/3/18	C3923	490	6.00	CRC	4.616.800	2,770.08	1	-1	4.84	13	1.00	4.805.100	0.8400
591549	14/2/18	14/3/18	C0733	469	5.00	CRC	3.591.700	1,795.85	1	-1	3.14	13	1.00	3.118.500	0.5500
591566	14/2/18	14/3/18	C1505	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.34	0	1.00	9.272.500	16.200
591641	15/2/18	15/3/18	C0447	403	48.00	CRC	1.989.800	9,551.04	1	-1	16.69	0	1.00	1,978.8600	34.600
591641	15/2/18	15/3/18	C0447	405	48.00	CRC	1.989.800	9,551.04	1	-1	16.69	0	1.00	1,882.8700	32.900
591684	15/2/18	15/3/18	C0627	407	6.00	CRC	1,660.2100	9,961.26	1	-1	17.40	0	1.00	5,059.6400	88.400
591693	15/2/18	15/3/18	C0864	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.636.300	0.8100
591771	15/2/18	15/3/18	C1237	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.270.800	0.7500
591771	15/2/18	15/3/18	C1237	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.636.300	0.8100
591781	15/2/18	15/3/18	C0004	469	5.00	CRC	3.591.700	1,795.85	1	-1	3.14	13	1.00	3.118.500	0.5500
591788	15/2/18	15/3/18	C0740	469	12.00	CRC	3.412.115	4,094.54	1	-1	7.15	13	1.00	5.329.400	0.9300
591788	15/2/18	15/3/18	C0740	475	12.00	CRC	4.775.460	5,730.55	1	-1	10.01	13	1.00	7.385.500	12.900
591788	15/2/18	15/3/18	C0740	490	12.00	CRC	4.385.960	5,263.15	1	-1	9.20	13	1.00	6.840.100	12.000
591791	15/2/18	15/3/18	C0740	469	12.00	CRC	3.412.115	4,094.54	1	-1	7.15	13	1.00	5.329.400	0.9300
591794	15/2/18	15/5/18	C3023	407	4.00	CRC	1,850.0000	7,400.00	1	-1	12.93	0	1.00	4,132.2500	72.200
591819	15/2/18	15/3/18	C0319	416	12.00	CRC	680.000	816.00	1	-1	1.43	0	1.00	4.091.100	0.7200
591821	15/2/18	15/3/18	C0815	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.18	0	1.00	8.541.700	15.000
591821	15/2/18	15/3/18	C0815	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.34	0	1.00	9.272.500	16.200
591834	15/2/18	15/3/18	C3457	403	48.00	CRC	2.050.000	9,840.00	1	-1	17.19	0	1.00	2,267.8100	39.600
591856	15/2/18	15/3/18	C0994	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.69	0	1.00	1,854.5000	32.400
591928	16/2/18	16/3/18	C0026	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.70	0	1.00	1,800.7400	31.500
591965	16/2/18	16/3/18	C1998	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.636.300	0.8100
591980	16/2/18	16/3/18	C1074	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.707.200	0.8200
591992	16/2/18	16/3/18	C1418	423	3.00	CRC	4,000.0000	12,000.00	1	-1	20.98	13	1.00	1,323.6600	23.200
591992	16/2/18	16/3/18	C1418	422	3.00	CRC	4,000.0000	12,000.00	1	-1	20.98	13	1.00	1,265.7100	22.200
592021	16/2/18	16/3/18	C0572	407	30.00	CRC	1,660.2100	49,806.30	1	-1	87.06	0	1.00	25,298.2100	442.200
592021	16/2/18	16/3/18	C0572	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.36	0	1.00	1,708.3300	29.800
592021	16/2/18	16/3/18	C0572	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.70	0	1.00	1,854.5000	32.500
592021	16/2/18	16/3/18	C0572	408	30.00	CRC	2,046.8300	61,404.90	1	-1	107.34	0	1.00	30,572.0700	534.400
592035	16/2/18	16/3/18	C4019	401	12.00	CRC	1.985.500	2,382.60	1	-1	4.16	0	1.00	4.584.700	0.8000
592045	16/2/18	16/3/18	C0719	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.35	0	1.00	9.272.500	16.200
592045	16/2/18	16/3/18	C0719	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.270.800	0.7500
592045	16/2/18	16/3/18	C0719	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.501.800	0.7800
592126	17/2/18	17/3/18	C1890	416	4.00	CRC	680.000	272.00	1	-1	0.48	0	1.00	1.363.700	0.2400
592126	17/2/18	17/3/18	C1890	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.636.300	0.8100
592219	19/2/18	19/3/18	C1026	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.636.300	0.8100
592219	19/2/18	19/3/18	C1026	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.270.800	0.7500
592253	19/2/18	19/3/18	C3265	483	2.00	CRC	3.899.200	779.84	1	-1	1.36	13	1.00	1.351.000	0.2300
592253	19/2/18	19/3/18	C3265	469	3.00	CRC	3.591.700	1,077.51	1	-1	1.88	13	1.00	1.871.100	0.3200
592253	19/2/18	19/3/18	C3265	470	3.00	CRC	3.899.200	1,169.76	1	-1	2.04	13	1.00	2.050.900	0.3600
592253	19/2/18	19/3/18	C3265	484	2.00	CRC	3.899.200	779.84	1	-1	1.36	13	1.00	1.950.400	0.3400
592254	19/2/18	19/3/18	C2008	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.501.800	0.7900
592254	19/2/18	19/3/18	C2008	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.270.800	0.7500
592261	19/2/18	19/3/18	C0642	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.17	0	1.00	4.501.800	0.7900
592261	19/2/18	19/3/18	C0642	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.270.800	0.7500
592261	19/2/18	19/3/18	C0642	402	12.00	CRC	1.950.000	2,340.00	1	-1	4.09	0	1.00	4.255.100	0.7500
592286	19/2/18	19/3/18	C3987	401	96.00	CRC	1.989.800	19,102.08	1	-1	33.36	0	1.00	3,709.0000	64.700
592286	19/2/18	19/3/18	C3987	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.68	0	1.00	1,800.7400	31.400
